24.26,1,3500,3500.1,14.32
24.31,1,3500,3499.85,14.39
24.36,1,3500,3499.6,14.47
24.41,1,3500,3499.72,14.43
24.46,1,3500,3499.44,14.52
24.51,1,3500,3499.52,14.5
24.56,1,3500,3499.59,14.48
24.61,1,3500,3499.66,14.46
24.66,1,3500,3499.58,14.49
24.71,1,3500,3499.55,14.5
24.76,1,3500,3499.52,14.51
24.81,1,3500,3499.6,14.49
24.86,1,3500,3499.17,14.62
24.91,1,3500,3499.21,14.61
24.96,1,3500,3499.15,14.63
25.01,1,3500,3499.14,14.64
25.06,1,3500,3499.23,14.62
25.11,1,3500,3499.37,14.58
25.16,1,3500,3499.55,14.53
25.21,1,3500,3499.28,14.61
25.26,1,3500,3499.16,14.65
25.31,1,3500,3499.35,14.6
25.36,1,3500,3499.34,14.61
25.41,1,3500,3499.57,14.54
25.46,1,3500,3499.34,14.61
25.51,1,3500,3499.57,14.54
25.56,1,3500,3499.5,14.57
25.61,1,3500,3499.47,14.58
25.66,1,3500,3499.6,14.54
25.71,1,3500,3499.67,14.53
25.76,1,3500,3499.43,14.6
25.81,1,3500,3499.66,14.53
25.86,1,3500,3499.23,14.66
25.91,1,3500,3499.27,14.66
25.96,1,3500,3499.45,14.6
26.01,1,3500,3499.53,14.58
26.06,1,3500,3499.65,14.55
26.11,1,3500,3499.72,14.53
26.16,1,3500,3499.94,14.47
26.21,1,3500,3500.14,14.41
26.26,1,3500,3500.28,14.36
26.31,1,3500,3500.47,14.31
26.36,1,3500,3500.49,14.3
26.41,1,3500,3500.57,14.27
26.46,1,3500,3500.64,14.25
26.51,1,3500,3500.81,14.19
26.56,1,3500,3500.97,14.14
26.61,1,3500,3501.12,14.09
26.66,1,3500,3501.21,14.06
26.71,1,3500,3501.35,14.01
26.76,1,3500,3501.49,13.96
26.81,1,3500,3501.11,14.07
26.86,1,3500,3501.26,14.02
26.91,1,3500,3501.44,13.96
26.96,1,3500,3501.12,14.04
27.01,1,3500,3501.31,13.98
27.06,1,3500,3500.85,14.11
27.11,1,3500,3501.01,14.06
27.16,1,3500,3501.06,14.04
27.21,1,3500,3501.2,13.99
27.26,1,3500,3500.89,14.08
27.31,1,3500,3500.95,14.06
27.36,1,3500,3501.2,13.98
27.41,1,3500,3500.89,14.07
27.46,1,3500,3501.05,14.01
27.51,1,3500,3501.19,13.97
27.56,1,3500,3500.78,14.08
27.61,1,3500,3501.05,14
27.66,1,3500,3501.29,13.92
27.71,1,3500,3501.13,13.96
27.76,1,3500,3500.32,14.2
27.81,1,3500,3500.51,14.14
27.86,1,3500,3500.53,14.13
27.91,1,3500,3500.7,14.08
27.96,1,3500,3500.87,14.03
28.01,1,3500,3500.98,13.99
28.06,1,3500,3500.58,14.1
28.11,1,3500,3500.75,14.05
28.16,1,3500,3500.96,13.98
28.21,1,3500,3500.61,14.08
28.26,1,3500,3500.63,14.07
28.31,1,3500,3500.7,14.05
28.36,1,3500,3500.72,14.04
28.41,1,3500,3500.88,13.99
28.46,1,3500,3500.69,14.04
28.51,1,3500,3500.75,14.02
28.56,1,3500,3500.91,13.97
28.61,1,3500,3500.57,14.07
28.66,1,3500,3500.74,14.01
28.71,1,3500,3500.65,14.03
28.76,1,3500,3500.87,13.97
28.81,1,3500,3500.33,14.12
28.86,1,3500,3500.41,14.1
28.91,1,3500,3500.44,14.09
28.96,1,3500,3500.62,14.03
29.01,1,3500,3500.54,14.05
29.06,1,3500,3500.61,14.03
29.11,1,3500,3500.43,14.08
29.16,1,3500,3500.46,14.07
29.21,1,3500,3500.64,14.01
29.26,1,3500,3500.65,14
29.31,1,3500,3500.67,13.99
29.36,1,3500,3500.29,14.11
29.41,1,3500,3500.42,14.06
29.46,1,3500,3500.45,14.05
29.51,1,3500,3500.33,14.09
29.56,1,3500,3500.31,14.09
29.61,1,3500,3500.45,14.05
29.66,1,3500,3500.52,14.02
29.71,1,3500,3500.5,14.03
29.76,1,3500,3500.42,14.05
29.81,1,3500,3500.15,14.13
29.86,1,3500,3499.89,14.21
29.91,1,3500,3499.65,14.28
29.96,1,3500,3499.72,14.26
30.01,1,3500,3499.63,14.29
30.06,1,3500,3499.75,14.25
30.11,1,3500,3499.31,14.39
30.16,1,3500,3499.4,14.36
30.21,1,3500,3499.43,14.36
30.26,1,3500,3499.66,14.29
30.31,1,3500,3499.57,14.32
30.36,1,3500,3499.44,14.36
30.41,1,3500,3499.42,14.37
30.46,1,3500,3499.55,14.33
30.51,1,3500,3499.47,14.36
30.56,1,3500,3499.4,14.38
30.61,1,3500,3499.43,14.38
30.66,1,3500,3498.91,14.54
30.71,1,3500,3498.71,14.6
30.76,1,3500,3498.98,14.53
30.81,1,3500,3499.03,14.52
30.86,1,3500,3499.23,14.46
30.91,1,3500,3499.47,14.4
30.96,1,3500,3499.59,14.36
31.01,1,3500,3499.81,14.3
31.06,1,3500,3499.97,14.25
31.11,1,3500,3500.17,14.19
31.16,1,3500,3500.36,14.13
31.21,1,3500,3500.75,14.01
31.26,1,3500,3500.91,13.96
31.31,1,3500,3500.41,14.11
31.36,1,3500,3500.59,14.05
31.41,1,3500,3500.76,14
31.46,1,3500,3500.48,14.08
31.51,1,3500,3500.6,14.04
31.56,1,3500,3500.82,13.97
31.61,1,3500,3500.53,14.05
31.66,1,3500,3500.8,13.97
31.71,1,3500,3500.41,14.08
31.76,1,3500,3500.79,13.97
31.81,1,3500,3500.2,14.14
31.86,1,3500,3500.44,14.07
31.91,1,3500,3500.72,13.98
31.96,1,3500,3500.59,14.02
