18.50,3500.00,3466.66,108.91
18.55,3500.00,3467.18,108.92
18.60,3500.00,3468.22,108.78
18.65,3500.00,3468.86,108.74
18.70,3500.00,3469.76,108.63
18.75,3500.00,3470.03,108.70
18.80,3500.00,3470.73,108.64
18.85,3500.00,3470.94,108.72
18.90,3500.00,3471.34,108.75
18.95,3500.00,3472.02,108.68
19.00,3500.00,3472.72,108.62
19.05,3500.00,3473.34,108.57
19.10,3500.00,3473.82,108.56
19.15,3500.00,3474.43,108.50
19.20,3500.00,3474.66,108.56
19.25,3500.00,3475.27,108.50
19.30,3500.00,3475.56,108.54
19.35,3500.00,3476.13,108.49
19.40,3500.00,3476.68,108.45
19.45,3500.00,3477.09,108.44
19.50,3500.00,3477.74,108.36
19.55,3500.00,3478.35,108.29
19.60,3500.00,3478.63,108.31
19.65,3500.00,3478.90,108.34
19.70,3500.00,3479.26,108.34
19.75,3500.00,3479.64,108.33
19.80,3500.00,3480.16,108.27
19.85,3500.00,3480.40,108.30
19.90,3500.00,3480.73,108.30
19.95,3500.00,3481.05,108.30
20.00,3500.00,3481.34,108.31
20.05,3500.00,3481.78,108.27
20.10,3500.00,3482.19,108.24
20.15,3500.00,3482.38,108.27
20.20,3500.00,3482.56,108.30
20.25,3500.00,3482.83,108.31
20.30,3500.00,3483.24,108.27
20.35,3500.00,3484.18,108.07
20.40,3500.00,3484.42,108.08
20.45,3500.00,3484.70,108.08
20.50,3500.00,3484.96,108.07
20.55,3500.00,3485.17,108.09
20.60,3500.00,3485.26,108.13
20.65,3500.00,3485.39,108.17
20.70,3500.00,3485.52,108.20
20.75,3500.00,3485.75,108.21
20.80,3500.00,3485.81,108.26
20.85,3500.00,3485.82,108.33
20.90,3500.00,3485.88,108.38
20.95,3500.00,3485.94,108.43
21.00,3500.00,3485.79,108.55
21.05,3500.00,3485.95,108.57
21.10,3500.00,3486.05,108.61
21.15,3500.00,3486.10,108.67
21.20,3500.00,3486.14,108.72
21.25,3500.00,3486.14,108.79
21.30,3500.00,3486.08,108.88
21.35,3500.00,3485.68,109.07
21.40,3500.00,3485.64,109.15
21.45,3500.00,3485.76,109.19
21.50,3500.00,3485.82,109.24
21.55,3500.00,3485.98,109.26
21.60,3500.00,3485.98,109.33
